region,customer,total_sales,sales_rank
JHARKHAND,JAMADOBA,647.00,90
JHARKHAND,"CIP Hospital KANKE Q no N3 14 Ranchi",626.00,91
JHARKHAND,Bagodar,605.00,92
JHARKHAND,JAMTARAJ,534.00,93
JHARKHAND,JORAPOKHAR,499.00,94
JHARKHAND,Badkagaw,487.00,95
JHARKHAND,Barkagaw,487.00,95
JHARKHAND,"NAGRI KALAN",441.00,97
JHARKHAND,"Ramgarh Cantt",435.00,98
JHARKHAND,Seraikella,427.62,99
JHARKHAND,DUGDA,399.00,100
JHARKHAND,"Ramgarh canttoment",399.00,100
JHARKHAND,SAUNDA,399.00,100
JHARKHAND,"Kanke, Ranchi",399.00,100
JHARKHAND,"EAST SINGHBHUM",399.00,100
JHARKHAND,KODARMA,399.00,100
JHARKHAND,KANDRA,380.00,106
JHARKHAND,MAHAGMA,376.00,107
JHARKHAND,Chandil,376.00,107
JHARKHAND,Chainpur,353.00,109
JHARKHAND,MAHAGAMA,345.00,110
JHARKHAND,TONTO,301.00,111
JHARKHAND,Lapung.....Ranchi,0.00,112
JHARKHAND,"SERAIKELA KHARSAWAN",0.00,112
JHARKHAND,"Sindri Dhanbad",0.00,112
JHARKHAND,"BARKI SARAIYA",0.00,112
KARNATAKA,BENGALURU,9388466.70,1
KARNATAKA,bangalore,1068572.54,2
KARNATAKA,MYSURU,335692.68,3
KARNATAKA,MANGALURU,302855.67,4
KARNATAKA,HUBBALLI,142016.66,5
KARNATAKA,UDUPI,138309.38,6
KARNATAKA,BELAGAVI,122872.43,7
KARNATAKA,TUMAKURU,74069.58,8
KARNATAKA,KALABURGI,72294.43,9
KARNATAKA,DAVANAGERE,62043.43,10
KARNATAKA,Dharwad,60250.00,11
KARNATAKA,SHIVAMOGGA,59784.99,12
KARNATAKA,HASSAN,55540.22,13
KARNATAKA,MYSORE,54348.96,14
KARNATAKA,BIDAR,50590.48,15
KARNATAKA,VIJAPURA,42786.48,16
KARNATAKA,CHIKKAMAGALURU,39915.19,17
KARNATAKA,KARWAR,35970.10,18
KARNATAKA,HOSKOTE,33511.28,19
KARNATAKA,MANDYA,32762.33,20
KARNATAKA,RAICHUR,32616.91,21
KARNATAKA,mangalore,32528.36,22
KARNATAKA,BALLARI,29040.29,23
KARNATAKA,CHITRADURGA,28878.85,24
KARNATAKA,ULLAL,28615.67,25
KARNATAKA,Sirsi,26187.00,26
KARNATAKA,PUTTUR,25407.00,27
KARNATAKA,KARKAL,25073.00,28
KARNATAKA,TUMKUR,22028.62,29
KARNATAKA,SULYA,21036.00,30
KARNATAKA,BANTVAL,20689.79,31
KARNATAKA,"GADAG BETIGERI",20211.93,32
KARNATAKA,KUMTA,19654.95,33
KARNATAKA,HOSAPETE,19234.67,34
KARNATAKA,MADIKERI,19218.00,35
KARNATAKA,KOLAR,18216.24,36
KARNATAKA,BAGALKOT,17420.38,37
KARNATAKA,SAGAR,17031.00,38
KARNATAKA,Kundapura,14592.62,39
KARNATAKA,Manipal,14384.00,40
KARNATAKA,Banglore,13996.28,41
KARNATAKA,DEVANAHALLI,13325.00,42
KARNATAKA,Bellary,12415.00,43
KARNATAKA,Hubli,12411.00,44
KARNATAKA,CHAMARAJANAGAR,12330.00,45
KARNATAKA,SHIMOGA,12280.00,46
KARNATAKA,VIRAJPETE,12175.76,47
KARNATAKA,Bantwal,12121.76,48
KARNATAKA,DANDELI,11874.00,49
KARNATAKA,Kinnigoli,11587.01,50
KARNATAKA,ROBERTSONPET,11328.00,51
KARNATAKA,MUDIGERE,11177.00,52
KARNATAKA,HAVERI,10937.00,53
KARNATAKA,KOPPAL,10867.00,54
KARNATAKA,GOKAK,10808.93,55
KARNATAKA,KUSHALANAGARA,10783.95,56
KARNATAKA,MUDBIDRI,10751.00,57
KARNATAKA,BHADRAVATI,10362.00,58
KARNATAKA,BELGAUM,9960.00,59
KARNATAKA,KADUR,9886.00,60
KARNATAKA,ARSIKERE,9822.00,61
KARNATAKA,davangere,9464.00,62
KARNATAKA,CHINTAMANI,9227.14,63
KARNATAKA,"BENGALURU 560037",9069.00,64
KARNATAKA,NIPANI,8889.00,65
KARNATAKA,TARIKERE,8551.14,66
KARNATAKA,RANEBENNUR,8508.48,67
KARNATAKA,MADDUR,8323.00,68
KARNATAKA,GANGAWATI,8020.19,69
KARNATAKA,Hunsur,7926.48,70
KARNATAKA,BANGARAPET,7639.00,71
KARNATAKA,Siruguppa,7588.00,72
KARNATAKA,"Mahadevapura, Bangalore",7498.00,73
KARNATAKA,SEDAM,7453.00,74
KARNATAKA,NANJANGUD,7438.00,75
KARNATAKA,BELTANGADI,7032.19,76
KARNATAKA,HALIYAL,7022.00,77
KARNATAKA,BHATKAL,6884.00,78
KARNATAKA,"Bangalore Urban",6808.00,79
KARNATAKA,"Bangalore Rural",6793.00,80
KARNATAKA,SIDLAGHATTA,6628.00,81
KARNATAKA,"Bhatkal-Uttara Kannada",6592.00,82
KARNATAKA,NELAMANGALA,6579.00,83
KARNATAKA,"TUMAKURU. Phone Number 9686000855",6249.00,84
KARNATAKA,"BELAGAVI Shedbal",6204.00,85
KARNATAKA,VIRAJPET,6132.00,86
KARNATAKA,MULBAGAL,6044.00,87
KARNATAKA,CHITAPUR,5930.00,88
KARNATAKA,GUNDLUPET,5883.00,89
KARNATAKA,JAMKHANDI,5815.67,90
KARNATAKA,"BASAVANA BAGEVADI",5799.00,91
KARNATAKA,TIPTUR,5745.00,92
KARNATAKA,KARKALA,5744.00,93
KARNATAKA,"BAIL HONGAL",5731.00,94
KARNATAKA,HONAVAR,5682.00,95
KARNATAKA,HIREKERUR,5515.00,96
KARNATAKA,SINDHNUR,5466.00,97
KARNATAKA,ALUR,5435.44,98
KARNATAKA,KGF,5413.00,99
KARNATAKA,HARIHAR,5339.00,100
KARNATAKA,MUDHOL,5115.00,101
KARNATAKA,KANAKAPURA,5064.86,102
KARNATAKA,Kakkabe,5057.16,103
KARNATAKA,VIJAYAPURa,4911.29,104
KARNATAKA,GAURIBIDANUR,4824.00,105
KARNATAKA,RAMANAGARA,4739.00,106
KARNATAKA,KOLAMBE,4479.00,107
KARNATAKA,MUDDEBIHAL,4409.25,108
KARNATAKA,"JSW STEEL PLANT TOWNSHIP",4382.00,109
KARNATAKA,SAMBRA,4382.00,109
KARNATAKA,MULKI,4362.00,111
KARNATAKA,Gulbarga,4323.00,112
KARNATAKA,HOSDURGA,4320.00,113
KARNATAKA,GONIKOPPAL,4281.00,114
KARNATAKA,"DAKSHINA KANNADA",4255.00,115
KARNATAKA,CHIKODI,4218.00,116
KARNATAKA,Yadgir,4146.48,117
KARNATAKA,ALAND,4141.00,118
KARNATAKA,SRINIVASPUR,4108.57,119
KARNATAKA,KHANAPUR,4067.00,120
KARNATAKA,KUDUR,3947.10,121
KARNATAKA,KOLLEGAL,3688.00,122
KARNATAKA,HIRIYUR,3659.00,123
KARNATAKA,"T NARSIPURA",3614.00,124
KARNATAKA,Chickballapur,3585.57,125
KARNATAKA,YELLAPUR,3584.00,126
KARNATAKA,Sullia,3560.00,127
KARNATAKA,"HOLE NARSIPUR",3528.00,128
KARNATAKA,"KRISHNARAJA SAGARA",3516.00,129
KARNATAKA,"Belgaum,",3496.71,130
KARNATAKA,SRINGERI,3440.34,131
KARNATAKA,HOSPET,3435.00,132
KARNATAKA,"Yeshwanthpur bangalore",3424.00,133
KARNATAKA,Holehonnur,3417.00,134
KARNATAKA,MALUR,3369.00,135
KARNATAKA,SAKLESHPUR,3358.62,136
KARNATAKA,"Bangalore North",3337.00,137
KARNATAKA,YENAGUDDE,3322.00,138
KARNATAKA,"DOD BALLAPUR",3303.90,139
KARNATAKA,"INDUSTRIAL AREA DEVAKATHIKOPPA AND SIDLIPURA",3269.00,140
KARNATAKA,BENGALURE,3170.00,141
KARNATAKA,"HOOVINA HADAGALLI",3142.00,142
KARNATAKA,GADAG,3104.00,143
KARNATAKA,BENGALURUBangalore,3098.00,144
KARNATAKA,"Amruthahalli, Jakkur Post",2990.00,145
KARNATAKA,MULGUND,2976.00,146
KARNATAKA,BELUR,2958.00,147
KARNATAKA,BENGALUR,2938.00,148
KARNATAKA,Honnavar,2919.00,149
KARNATAKA,"DOBASPET INDUSTRIAL AREA",2894.00,150
KARNATAKA,"T.Dasarahalli, Bangalore",2864.00,151
KARNATAKA,"MUNIRABAD PROJECT AREA",2828.00,152
KARNATAKA,Ilkal,2821.00,153
KARNATAKA,"Mysore District",2796.00,154
KARNATAKA,"BENGALURU NORTH",2787.00,155
KARNATAKA,HOLALKERE,2784.00,156
KARNATAKA,Chikkaballapur,2702.29,157
KARNATAKA,Derlakkatte,2697.00,158
KARNATAKA,"Bantwal, dakshina kannada",2664.00,159
KARNATAKA,"KRISHNARAJPET, KRISHNARAJPET TQ.,MANDYA DIST.",2622.00,160
KARNATAKA,CHITGOPPA,2620.00,161
KARNATAKA,TIRTHAHALLI,2574.00,162
KARNATAKA,GAJENDRAGARH,2568.01,163
KARNATAKA,Suntikoppa,2560.00,164
KARNATAKA,KRISHNARAJPET,2533.00,165
KARNATAKA,BASAVAKALYAN,2520.00,166
KARNATAKA,Vijayapur,2505.00,167
KARNATAKA,"Urgadur. SHIVAMOGGA",2498.00,168
KARNATAKA,VIJAYPURA,2476.00,169
KARNATAKA,"Bengaluru South",2472.00,170
KARNATAKA,"BENGALURU RURAL",2430.00,171
KARNATAKA,"BENGALURU 560064",2421.00,172
KARNATAKA,"KYATHSANDRA, Tumkur",2410.00,173
KARNATAKA,"KARKALA taluk",2389.72,174
KARNATAKA,"Satagalli 1st stage",2388.00,175
KARNATAKA,Brahmavar,2355.00,176
KARNATAKA,"HATTI GOLD MINES",2354.00,177
KARNATAKA,THUMBE,2322.00,178
KARNATAKA,KARIYANGALA,2312.00,179
KARNATAKA,terdal,2305.00,180
KARNATAKA,NARASIMHARAJAPURA,2273.00,181
KARNATAKA,BADAMI,2244.00,182
KARNATAKA,Doddaballapur,2235.00,183
KARNATAKA,"Habbuwada karwar",2224.00,184
KARNATAKA,"SAUNDATTI YELLAMMA",2222.00,185
KARNATAKA,SHIKARPUR,2204.14,186
KARNATAKA,"Banaswadi, Bengaluru",2198.00,187
KARNATAKA,KOTTURU,2126.00,188
KARNATAKA,CHANNAPATNA,2112.00,189
KARNATAKA,"Thimmarayagowda layout Banashankari 3rd statge",2112.00,189
KARNATAKA,Harugeri,2106.00,191
KARNATAKA,"MANGALURU 575008",2100.00,192
KARNATAKA,UPPINANGADY,2095.00,193
KARNATAKA,GANJIMUTT,2086.00,194
KARNATAKA,"MALUR INDUSTRIAL AREA",2080.00,195
KARNATAKA,SOMVARPET,2069.00,196
KARNATAKA,TALIKOTA,2065.00,197
KARNATAKA,BAGEPALLI,2056.00,198
KARNATAKA,KOPPA,2041.00,199
KARNATAKA,"HOSKOTE, Bangalore",2018.00,200
KARNATAKA,donimalai,2013.00,201
KARNATAKA,JAGALUR,1983.00,202
KARNATAKA,GUBBI,1965.81,203
KARNATAKA,BENGALURU-97,1948.00,204
KARNATAKA,Bijapur,1948.00,204
KARNATAKA,"BENGALURU 560016",1933.00,206
KARNATAKA,"HASSAN (Amazon Arun)",1920.00,207
KARNATAKA,SIDDAPUR,1913.00,208
KARNATAKA,Bidadi,1905.00,209
KARNATAKA,Hanagandi,1878.00,210
KARNATAKA,ANKOLA,1835.00,211
KARNATAKA,"Bengaluru east",1826.00,212
KARNATAKA,"Vinobanagar,Shimoga",1791.00,213
KARNATAKA,NAVALGUND,1740.00,214
KARNATAKA,MALAVALLI,1740.00,214
KARNATAKA,"GUNDLUPET Taloku,chamarajanagara distic",1738.00,216
KARNATAKA,HOMNABAD,1734.00,217
KARNATAKA,HOSANAGARA,1727.00,218
KARNATAKA,CHIKMAGALUR,1711.00,219
KARNATAKA,Saligrama,1704.00,220
KARNATAKA,Tuchamakeri,1698.00,221
KARNATAKA,GUDIBANDA,1673.00,222
KARNATAKA,"Mandya distic",1648.00,223
KARNATAKA,Sindhanur,1648.00,223
KARNATAKA,"DANDELI(uttar kannada)",1648.00,223
KARNATAKA,KOLLUR,1620.00,226
KARNATAKA,"HD KOTE",1616.00,227
KARNATAKA,AURAD,1598.00,228
KARNATAKA,"Murugeshpalya Bangalore",1576.00,229
KARNATAKA,CHANNARAYAPATNA,1571.76,230
KARNATAKA,"CHAMARAJANAGAR, district and subdistrict",1569.00,231
KARNATAKA,"Madikeri, coorg",1551.00,232
KARNATAKA,"Nelamangala taluk ,BENGALURU",1542.00,233
KARNATAKA,MAGADI,1541.00,234
KARNATAKA,Holehonnuru,1523.00,235
KARNATAKA,"Ugar Khurd",1523.00,235
KARNATAKA,Chikballapur,1518.00,237
KARNATAKA,Nellyadi,1500.96,238
KARNATAKA,Raichur-584101,1488.00,239
KARNATAKA,SIRALKOPPA,1479.00,240
KARNATAKA,DEVANUR,1474.00,241
KARNATAKA,"KAMATGI,Hunugund taluk,Bagalkot district",1458.00,242
KARNATAKA,VENKATAPURA,1454.29,243
KARNATAKA,Amtady,1450.00,244
KARNATAKA,SHRIRANGAPATTANA,1449.48,245
KARNATAKA,MULKY,1442.00,246
KARNATAKA,SHAKTINAGAR,1427.00,247
KARNATAKA,Banganlore,1414.29,248
KARNATAKA,"BANGALORE, KARNATAKA",1413.00,249
KARNATAKA,"K R Puram, Bangalore",1396.00,250
KARNATAKA,"Chikamagulur district",1392.00,251
KARNATAKA,TATTILLI,1390.00,252
KARNATAKA,CHANNAGIRI,1385.62,253
KARNATAKA,Shivmogga,1349.00,254
KARNATAKA,BHALKI,1345.00,255
KARNATAKA,NANDI,1326.00,256
KARNATAKA,Shirthady,1326.00,256
KARNATAKA,Thirthahalli,1326.00,256
KARNATAKA,AMBIKANAGARA,1325.00,259
KARNATAKA,"marathahalli,bengalore.",1311.42,260
KARNATAKA,GURMATKAL,1311.42,260
KARNATAKA,GARGESWARI,1308.00,262
KARNATAKA,HUKERI,1305.00,263
KARNATAKA,VARAMBALLI,1304.00,264
KARNATAKA,sankeshwar,1299.00,265
KARNATAKA,CHIKNAYAKANHALLI,1295.00,266
KARNATAKA,"HANUR, kollegal tq, Chamarajanagar district",1282.00,267
KARNATAKA,Bengaluru.,1279.00,268
KARNATAKA,"Holealur, District: Gadag",1253.00,269
KARNATAKA,KUVETTU,1250.00,270
KARNATAKA,Irakasandra,1197.00,271
KARNATAKA,Deralakatte,1197.00,271
KARNATAKA,"Tumkur district",1194.00,273
KARNATAKA,"BENGALURU,devnahalli",1194.00,273
KARNATAKA,"Navanagar Bagalkot",1186.00,275
KARNATAKA,Chittapur,1182.14,276
KARNATAKA,HEROOR,1176.00,277
KARNATAKA,"Krishnaraja nagara, Mysore",1163.00,278
KARNATAKA,Mudipu,1163.00,278
KARNATAKA,KODAGU,1149.48,280
KARNATAKA,SINDGI,1148.00,281
KARNATAKA,"UTTARA KANNADA",1145.00,282
KARNATAKA,PAVAGADA,1138.67,283
KARNATAKA,BANGALORE-17,1137.00,284
KARNATAKA,Torangallu,1136.00,285
KARNATAKA,"MANDYA District",1136.00,285
KARNATAKA,TURUVEKERE,1133.00,287
KARNATAKA,CHAMARAJANAGARA,1130.00,288
KARNATAKA,"Opposite to Sri mookambika Temple kollur",1128.00,289
KARNATAKA,"Raghunalhi BCMC layout",1128.00,289
KARNATAKA,"Batlahalli, Chintamani taluk, Chikkaballapur Dist",1125.00,291
KARNATAKA,SHAHPUR,1117.00,292
KARNATAKA,CHALLAKERE,1089.00,293
KARNATAKA,"Navile , Shivamogga",1088.00,294
KARNATAKA,Varthegundi,1075.00,295
KARNATAKA,Kaikamba,1069.00,296
KARNATAKA,SOMASUNDARAPALAYA,1061.00,297
KARNATAKA,Shahabad,1056.00,298
KARNATAKA,Naranapura,1034.00,299
KARNATAKA,"BENGALURU 560066",1026.00,300
KARNATAKA,"CHAMBENAHALLI SARJAPURA ROAD BANGLORE",1016.00,301
KARNATAKA,BENGALURU-28,999.00,302
KARNATAKA,"HIRIYUR, chitradurga district",999.00,302
KARNATAKA,"Kinnigoli post Talipady",999.00,302
KARNATAKA,Surathkal,999.00,302
KARNATAKA,"Manipal,Udupi",994.00,306
KARNATAKA,"Ramanagara Taluk ,Bidadi",986.66,307
KARNATAKA,Kotekar,969.00,308
KARNATAKA,"ALURU ,Hassan district",953.57,309
KARNATAKA,KUDCHI,944.00,310
KARNATAKA,"Basavanabagevadi, VIJAPURA",942.00,311
KARNATAKA,"Bellare Village and Post",926.00,312
KARNATAKA,MOODBIDRI,920.00,313
KARNATAKA,"Yelahanka, BANGALORE",918.00,314
KARNATAKA,"Puttur DK",916.00,315
KARNATAKA,Bagalkote,915.00,316
KARNATAKA,"Kaggalipura, BENGALURU",899.00,317
KARNATAKA,Shanivarsante,899.00,317
KARNATAKA,"Bangalore South",895.00,319
KARNATAKA,Anekal,885.00,320
KARNATAKA,"KALABURGI 585102",885.00,320
KARNATAKA,SIRA,885.00,320
KARNATAKA,SANOOR,884.00,323
KARNATAKA,"Kinnigoli,mangluru",877.00,324
KARNATAKA,Kodambal,870.00,325
KARNATAKA,"Bantwal T.q.",855.00,326
KARNATAKA,VITTAL,852.00,327
KARNATAKA,BIRUR,851.00,328
KARNATAKA,Kengeri,835.00,329
KARNATAKA,Hebri,832.00,330
KARNATAKA,"Jp nagar 8th phase",828.00,331
KARNATAKA,"Brahmavar, Udupi",825.00,332
KARNATAKA,"MANIPURA Dendoorkatte",824.00,333
KARNATAKA,"Dakshina kannada district",824.00,333
KARNATAKA,AVERSA,809.00,335
KARNATAKA,"BENGALURU 560043",798.00,336
KARNATAKA,GULEDGUDDA,798.00,336
KARNATAKA,Motebennur,798.00,336
KARNATAKA,"Sarvabhoumnagar  chikalsandra  BENGALURU",798.00,336
KARNATAKA,Chikode,798.00,336
KARNATAKA,Shivamoga,791.00,341
KARNATAKA,"ULLAL, deralakatte",788.00,342
KARNATAKA,NADSAL,781.00,343
KARNATAKA,Halashi,771.00,344
KARNATAKA,"Nagamangla taluk,mandya district",771.00,344
KARNATAKA,Hejamadi,771.00,344
KARNATAKA,JAMAKHANDI,764.00,347
KARNATAKA,"Bengaluru 560020",760.00,348
KARNATAKA,"CHIK BALLAPUR",759.00,349
KARNATAKA,BENGALURU-560085,754.00,350
KARNATAKA,"BANGALORE CITY 560002",752.00,351
KARNATAKA,ALNAVAR,752.00,351
KARNATAKA,Ripponpete,751.00,353
KARNATAKA,"bangalore north vidyaranyapura post",751.00,353
KARNATAKA,"Kodagu Dist",749.00,355
KARNATAKA,LINGSUGUR,744.00,356
KARNATAKA,BENGALORE,743.00,357
KARNATAKA,"Girinagar 4th phase",743.00,357
KARNATAKA,Chikkamangalore,736.00,359
KARNATAKA,"HONNALI , Davangere",736.00,359
KARNATAKA,NAGAMANGALA,735.00,361
KARNATAKA,KRISHNARAJANAGARA,735.00,361
KARNATAKA,"Yelahanka 64,BENGALURU",735.00,361
KARNATAKA,"DHARWAD - 580003.",735.00,361
KARNATAKA,Moodubelle,735.00,361
KARNATAKA,Banagalore,735.00,361
KARNATAKA,TALIPADY,735.00,361
KARNATAKA,Dabbaspet,734.29,368
KARNATAKA,"BENGALURU 560062",729.00,369
KARNATAKA,Manglore,726.00,370
KARNATAKA,"Kadri, Mangaluru, Dakshina Kannada (D)",726.00,370
KARNATAKA,ATHNI,725.00,372
KARNATAKA,"BENGALURU 562125",725.00,372
KARNATAKA,Channgiri,721.00,374
KARNATAKA,"Bhagya nagar,9916015445,Koppal",715.00,375
KARNATAKA,HOSAPETEBellary,714.00,376
KARNATAKA,NARGUND,709.62,377
KARNATAKA,Chickaballpur,698.00,378
KARNATAKA,KUNIGAL,698.00,378
KARNATAKA,"BENGALURU - 560008",698.00,378
KARNATAKA,Doddaballapura,696.00,381
KARNATAKA,"Nelamangala bangaluru",696.00,381
KARNATAKA,MUDALGI,694.29,383
KARNATAKA,"DODDABALLAPURA APPAREL PARK",694.00,384
KARNATAKA,"SIDCO INDUSTRIAL ESTATE KITTUR BELAGAVI",692.00,385
KARNATAKA,Bengoloor,690.00,386
KARNATAKA,Whitefield,684.00,387
KARNATAKA,MYSURUMysore,671.00,388
KARNATAKA,"Kolar Gold field - KGF",666.00,389
KARNATAKA,Chikkbalapura,666.00,389
KARNATAKA,BYADGI,666.00,389
KARNATAKA,"Chitpadi, Udupi",666.00,389
KARNATAKA,"BENGALURU,",666.00,389
KARNATAKA,Kota,665.00,394
KARNATAKA,chikamagalur,654.00,395
KARNATAKA,"Judicial layout, BENGALURU",648.00,396
KARNATAKA,Daddi,645.00,397
KARNATAKA,"Sira taluk, Bukkapatna",637.00,398
KARNATAKA,Balehonnur,635.00,399
KARNATAKA,"K R Puram Bengaluru",635.00,399
KARNATAKA,"Chikballapur Road . Doddaballapur",635.00,399
KARNATAKA,"Kolar Gold Fields",635.00,399
KARNATAKA,NARIKOMBU,632.00,403
KARNATAKA,"Electronic City Phase-1, Bangalore",631.00,404
KARNATAKA,BENGALURU-11,631.00,404
KARNATAKA,HULIYAR,627.00,406
KARNATAKA,"HOSANAGARA(tq), SHIMOGA(DIST)",625.00,407
KARNATAKA,HONNALI,612.00,408
KARNATAKA,"Chittapur tq",612.00,408
KARNATAKA,Kadaba,612.00,408
KARNATAKA,"Coramendal Post KGF",602.00,411
KARNATAKA,"Haralur, BENGALURU",599.00,412
KARNATAKA,BENGALURU-560005,599.00,412
KARNATAKA,Ponnampet,589.00,414
KARNATAKA,Madapura,589.00,414
KARNATAKA,"Bangalore-560 086",579.00,416
KARNATAKA,KAMPLI,571.00,417
KARNATAKA,"Goppenahalli, Channagiri Taluk, Davangere district",561.00,418
KARNATAKA,BANGALORE18,549.00,419
KARNATAKA,KUNDGOL,549.00,419
KARNATAKA,RAMDURG,545.00,421
KARNATAKA,"Navnagar BAGALKOT",544.00,422
KARNATAKA,MADHUGIRI,534.00,423
KARNATAKA,MOODABETTU,518.00,424
KARNATAKA,Byatryanpura,518.00,424
KARNATAKA,"Mahalakshmi layout, Banagalore",517.00,426
KARNATAKA,BAILHONGAL,517.00,426
KARNATAKA,BANKAPURA,517.00,426
KARNATAKA,"Sandur Taluk, bellary district",517.00,426
KARNATAKA,Belthangadi,517.00,426
KARNATAKA,MAHALINGPUR,499.00,431
KARNATAKA,"MADDUR Town",499.00,431
KARNATAKA,"T NARASIPURA",499.00,431
KARNATAKA,"Harwada, Ankola",495.00,434
KARNATAKA,Goliyangdi,486.00,435
KARNATAKA,SHIRHATTI,471.00,436
KARNATAKA,"Yelahanka, Karnataka, 560064",471.00,436
KARNATAKA,Bangalore-78,471.00,436
KARNATAKA,KOGNOLI,471.00,436
KARNATAKA,SRIRANGAPATNA,471.00,436
KARNATAKA,"Doddaballapura BENGALURU rural district",459.00,441
KARNATAKA,Karatagi,458.00,442
KARNATAKA,"BENGALURU 560032",455.00,443
KARNATAKA,"MANGALURU 575005",449.00,444
KARNATAKA,Vijayapur.,449.00,444
KARNATAKA,Bangaluru,435.00,446
KARNATAKA,Uttarakannada,435.00,446
KARNATAKA,SANDUR,435.00,446
KARNATAKA,"Whitefield, Bangalore",435.00,446
KARNATAKA,"Bannanje, UDUPI",435.00,446
KARNATAKA,"Ramdurg - belgavi",435.00,446
KARNATAKA,"Bangalore 560076",435.00,446
KARNATAKA,Neeralagi,434.00,453
KARNATAKA,Padubidri,432.00,454
KARNATAKA,churchugundi,426.00,455
KARNATAKA,"TIRUMAKUDAL NARSIPUR",426.00,455
KARNATAKA,"Bangalore 560062",416.00,457
KARNATAKA,PANDAVAPURA,416.00,457
KARNATAKA,Kanagal,399.00,459
KARNATAKA,Bangluru,399.00,459
KARNATAKA,Bajpe,399.00,459
KARNATAKA,"Kapikad kinnigoli",399.00,459
KARNATAKA,DAVANGERE-577004,399.00,459
KARNATAKA,"BENGALURU; 560047",399.00,459
KARNATAKA,"Madikeri,KODAGU.",399.00,459
KARNATAKA,Vijaypur,397.00,466
KARNATAKA,"(Chikmagalur disterict).     (N.R pur thaluku)",389.00,467
KARNATAKA,ARKALGUD,387.00,468
KARNATAKA,"Deralakatte/ Mangalore",387.00,468
KARNATAKA,Chandapura,382.00,470
KARNATAKA,SINDAGI,382.00,470
KARNATAKA,BENGALURU-560098,382.00,470
KARNATAKA,"Koramangala Bangalore",382.00,470
KARNATAKA,MULUR,380.00,474
KARNATAKA,Athani,380.00,474
KARNATAKA,KOTESHWAR,380.00,474
KARNATAKA,BENGALOORU,379.00,477
KARNATAKA,"BENGALURU RURAL DIST",379.00,477
KARNATAKA,"kadugodi, Whitefield, Bengaluru",376.00,479
KARNATAKA,MELLAHALLI,357.00,480
KARNATAKA,GOGIPETH,355.00,481
KARNATAKA,KALGHATGI,353.00,482
KARNATAKA,"SALIGRAM Upupi",346.00,483
KARNATAKA,MAGADI.,345.00,484
KARNATAKA,"SIDCO INDUSTRIAL ESTATE BADANGUPPE KELLAMBALI",339.00,485
KARNATAKA,"Bangalore,",331.00,486
KARNATAKA,DHARMASTHALA,329.00,487
KARNATAKA,Humnabad,319.00,488
KARNATAKA,Kuppepadav,311.00,489
KARNATAKA,Shedbal,301.00,490
KARNATAKA,Shiggoun,301.00,490
KARNATAKA,"Village :Muddapur Tq :Mudhol Dist :Bagalkot",301.00,490
KARNATAKA,AJEKAR,292.00,493
KARNATAKA,SALIGRAM,292.00,493
KARNATAKA,Ujire,286.67,495
KARNATAKA,"Haleangady MANGALURU",286.67,495
KARNATAKA,Hulsoor,278.10,497
KARNATAKA,Itagi,236.19,498
KARNATAKA,"Bantwal Taluk, Dakshina Kannada",0.00,499
KARNATAKA,"Dist:Bagalkot    Tq:Hunagund     city:kudalsangam",0.00,499
KARNATAKA,"SHIRAWAD INDUSTRIAL AREA",0.00,499
KARNATAKA,MUNDARGI,0.00,499
KARNATAKA,BANNUR,0.00,499
KARNATAKA,"RABKAVI BANHATTI",0.00,499
KARNATAKA,"Huvinahadagali (tq),, Ballari (d)",0.00,499
KARNATAKA,BELTHANGADY,0.00,499
KARNATAKA,"Beeri kotekar post",0.00,499
KARNATAKA,"BENGALURU -50015",0.00,499
KARNATAKA,"BENGALURU 560085",0.00,499
KERALA,THIRUVANANTHAPURAM,521843.35,1
KERALA,Ernakulam,354541.56,2
KERALA,THRISSUR,207588.30,3
KERALA,PALAKKAD,184511.77,4
KERALA,KOZHIKODE,169835.05,5
KERALA,KOCHI,166824.87,6
KERALA,KOTTAYAM,155847.33,7
KERALA,KOLLAM,127419.68,8
KERALA,Pathanamthitta,110491.27,9
KERALA,Kannur,96993.19,10
KERALA,KALAMASSERY,60182.45,11
KERALA,Alappuzha,54188.19,12
KERALA,MALAPPURAM,53951.20,13
KERALA,Trivandrum,46840.29,14
KERALA,Kakkanad,45971.00,15
KERALA,THIRUVALLA,41288.19,16
KERALA,THODUPUZHA,40590.27,17
KERALA,THRIPPUNITHURA,39389.00,18
KERALA,MUVATTUPUZHA,36180.86,19
KERALA,Aluva,35776.23,20
KERALA,THALASSERY,35468.99,21
KERALA,CHANGANACHERRY,32503.14,22
KERALA,OTTAPPALAM,31145.00,23
KERALA,CHALAKUDY,27761.85,24
KERALA,Kasaragod,27757.00,25
KERALA,Kothamangalam,27569.29,26
KERALA,PERUMBAVOOR,26737.39,27
KERALA,TIRUR,26157.74,28
KERALA,VADAKARA,24757.52,29
KERALA,CHENGANNUR,24660.11,30
KERALA,KANHANGAD,23885.00,31
KERALA,KUNNATHUNAD,23864.29,32
KERALA,Manjeri,22842.00,33
KERALA,Cherthala,22167.00,34
KERALA,CHERANALLUR,19450.48,35
KERALA,Perinthalmanna,19248.09,36
KERALA,KALPETTA,18449.19,37
KERALA,MAVOOR,18215.71,38
KERALA,VARKALA,17955.00,39
KERALA,Payyanur,17658.00,40
KERALA,ETTUMANOOR,17630.00,41
